district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,12,9.0,5.7,13.0,19.5,4583.0
04,0,0.0,0.0,0.0,0.0,0.0
05,3,1.0,0.7,3.0,3.5,538.0
06,4,5.0,2.4,4.0,8.8,2215.0
07,2,2.0,1.6,2.0,3.5,614.0
08,5,4.0,2.0,5.0,7.9,1768.0
09,11,7.0,1.1,11.0,14.8,3221.0
10,35,22.0,7.0,35.0,49.8,9875.0
11,2,2.0,1.3,2.0,2.6,926.0
12,23,21.0,11.7,26.0,38.5,10476.0
