id,measures,volume,usage_area,apartments,living_area,estimated_costs
01,–,–,–,–,–,–
02,–,–,–,–,–,–
03,7,5,2.1,9,10.2,2481
04,–,–,–,–,–,–
05,5,6,1.3,5,12.1,4323
06,4,6,4.2,4,10.5,4110
07,–,–,–,–,–,–
08,–,–,–,–,–,–
09,12,8,5.4,13,14.8,3944
10,5,3,0.5,6,7.1,1921
11,2,2,0.2,2,3.5,828
,6,7,4.1,9,13.8,3048
