district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,8,6.0,1.9,9.0,11.9,2883.0
04,0,0.0,0.0,0.0,0.0,0.0
05,2,1.0,0.0,2.0,2.5,747.0
06,2,2.0,0.4,2.0,4.3,1367.0
07,1,1.0,0.7,1.0,1.4,280.0
08,19,18.0,11.4,21.0,31.0,8293.0
09,12,9.0,2.9,15.0,18.9,3767.0
10,17,14.0,6.7,19.0,27.1,6111.0
11,3,3.0,2.0,3.0,5.0,1111.0
12,2,3.0,2.4,2.0,3.3,645.0
