id,measures,volume,usage_area,apartments,living_area,estimated_costs
01,1,6,2.1,6,9.3,2859
02,1,3,0.5,9,5,1701
03,14,37,15.8,85,68.2,22905
04,5,31,4.8,77,60.1,14200
05,2,2,0.5,2,3.7,1084
06,2,12,1.6,10,17,5810
07,5,3,1.4,5,4.7,1377
08,–,–,–,–,–,–
09,34,170,50.4,541,315.5,75096
10,15,54,1.5,156,107.8,28291
11,1,1,0.1,1,1.1,265
,5,4,3.6,5,8.2,2101
