id,measures,volume,usage_area,apartments,living_area,estimated_costs
01,4,3,1.8,4,4.8,1823
02,–,–,–,–,–,–
03,–,–,–,–,–,–
04,2,4,1.1,3,6.3,5244
05,1,1,0.1,1,1.8,285
06,5,4,0.6,7,7.4,1847
07,1,2,1.1,1,2.3,779
08,7,5,3.1,7,11.1,2673
09,18,10,1.5,18,21.8,4382
10,10,7,2.5,10,13.5,3489
11,8,5,0.4,8,10.7,3160
,–,–,–,–,–,–
