district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,11,8.0,5.3,11.0,15.2,4012.0
04,0,0.0,0.0,0.0,0.0,0.0
05,1,1.0,0.0,1.0,1.9,399.0
06,9,10.0,4.6,10.0,19.9,6806.0
07,22,15.0,9.7,23.0,30.0,7265.0
08,13,12.0,10.7,15.0,21.6,4642.0
09,5,3.0,0.6,5.0,6.1,1297.0
10,23,17.0,7.2,24.0,34.7,8641.0
11,2,1.0,0.0,2.0,1.1,278.0
12,7,7.0,4.6,7.0,13.4,2806.0
