district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,16,10.0,2.1,16.0,22.4,5741.0
04,1,5.0,2.0,1.0,7.1,2395.0
05,3,2.0,2.9,3.0,3.9,982.0
06,8,7.0,4.9,8.0,13.4,4000.0
07,4,3.0,0.2,5.0,6.1,1233.0
08,0,0.0,0.0,0.0,0.0,0.0
09,24,16.0,3.4,26.0,32.9,7080.0
10,17,13.0,5.9,20.0,27.2,7118.0
11,3,2.0,0.5,4.0,3.8,1011.0
12,7,7.0,4.8,9.0,11.3,3015.0
