id,measures,volume,usage_area,apartments,living_area,estimated_costs
01,–,–,–,–,–,–
02,–,–,–,–,–,–
03,57,28,2.7,58,58.2,11086
04,–,–,–,–,–,–
05,4,3,3.2,4,6.1,822
06,3,6,4.3,5,8.5,3437
07,–,–,–,–,–,–
08,–,–,–,–,–,–
09,9,4,0.3,10,8.4,2276
10,13,10,3.4,14,17.9,4679
11,–,–,–,–,–,–
12,5,4,0.8,5,7.8,2491
