district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,50,23.0,5.3,50.0,53.6,8525.0
04,1,2.0,0.0,1.0,3.7,1297.0
05,8,7.0,3.5,8.0,13.6,2713.0
06,6,7.0,6.5,6.0,12.7,2853.0
07,22,24.0,7.4,22.0,43.9,6832.0
08,2,1.0,0.6,2.0,3.9,768.0
09,20,16.0,10.7,20.0,29.2,6925.0
10,16,13.0,3.9,20.0,23.8,5018.0
11,4,3.0,0.8,4.0,5.2,1171.0
12,8,7.0,2.5,8.0,14.3,2946.0
