district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,1,9.0,4.7,12.0,13.1,8354.0
02,0,0.0,0.0,0.0,0.0,0.0
03,24,53.0,26.4,115.0,111.9,22712.0
04,6,33.0,16.0,82.0,66.8,13921.0
05,0,0.0,0.0,0.0,0.0,0.0
06,6,46.0,33.0,136.0,72.7,21750.0
07,6,7.0,2.4,14.0,13.1,3449.0
08,5,6.0,1.6,7.0,9.3,2174.0
09,14,37.0,1.6,233.0,76.9,13247.0
10,8,7.0,0.8,10.0,15.5,3329.0
11,10,45.0,10.1,104.0,86.3,27109.0
12,18,15.0,5.9,25.0,27.7,8126.0
