id,measures,volume,usage_area,apartments,living_area,estimated_costs
01,–,–,–,–,–,–
02,–,–,–,–,–,–
03,3,12,5.3,28,21.4,7907
04,1,1,0.9,1,1.2,380
05,4,5,1.2,22,10.4,1800
06,5,8,2,5,13.6,6149
07,6,5,1.5,6,9,2701
08,–,–,–,–,–,–
09,52,94,33.9,359,166.7,25160
10,55,60,21.2,143,126.7,38086
11,3,2,1.2,3,4.5,940
,4,3,2.9,5,6,1878
