district_id,buildings,volume,usage_area,apartments,apartments_usage_area
01,3,208.0,350.7,0.0,0.0
02,0,0.0,0.0,0.0,0.0
03,1,6.0,9.5,0.0,0.0
04,0,0.0,0.0,0.0,0.0
05,1,9.0,35.9,0.0,0.0
06,0,0.0,0.0,0.0,0.0
07,1,1.0,2.0,0.0,0.0
08,1,27.0,22.5,0.0,0.0
09,0,0.0,0.0,0.0,0.0
10,3,22.0,40.5,0.0,0.0
11,3,14.0,24.8,0.0,0.0
12,2,18.0,38.0,0.0,0.0
