district_id,buildings,volume,usage_area,apartments,apartments_usage_area
01,2,75.0,104.3,0.0,0.0
02,2,414.0,809.3,141.0,96.3
03,2,8.0,15.9,0.0,0.0
04,3,67.0,93.2,0.0,0.0
05,2,43.0,52.0,0.0,0.0
06,0,0.0,0.0,0.0,0.0
07,1,24.0,44.9,0.0,0.0
08,2,20.0,37.2,0.0,0.0
09,1,1.0,2.0,0.0,0.0
10,2,78.0,97.2,0.0,0.0
11,1,1.0,1.7,0.0,0.0
12,0,0.0,0.0,0.0,0.0
