district_id,buildings,usage_area,apartments,apartments_usage_area,estimated_costs
01,4,7.6,67.0,22.7,12221.0
02,5,-18.1,17.0,22.1,6591.0
03,6,-3.5,3.0,12.4,7695.0
04,9,1.1,9.0,6.4,7047.0
05,7,2.7,2.0,3.6,1896.0
06,12,-3.8,5.0,6.7,3740.0
07,7,-5.4,9.0,14.4,4646.0
08,7,1.7,11.0,6.3,2432.0
09,8,-1.9,3.0,3.5,630.0
10,6,-0.9,1.0,3.8,723.0
11,3,-8.2,2.0,2.8,4423.0
12,10,-21.4,68.0,24.4,1543.0
