district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,57,28.0,2.7,58.0,58.2,11086.0
04,0,0.0,0.0,0.0,0.0,0.0
05,4,3.0,3.2,4.0,6.1,822.0
06,3,6.0,4.3,5.0,8.5,3437.0
07,0,0.0,0.0,0.0,0.0,0.0
08,0,0.0,0.0,0.0,0.0,0.0
09,9,4.0,0.3,10.0,8.4,2276.0
10,13,10.0,3.4,14.0,17.9,4679.0
11,0,0.0,0.0,0.0,0.0,0.0
12,5,4.0,0.8,5.0,7.8,2491.0
