district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,10,7.0,1.5,10.0,14.3,3007.0
04,3,7.0,4.5,3.0,11.3,2788.0
05,2,2.0,1.9,2.0,3.0,786.0
06,1,2.0,1.6,1.0,3.9,1222.0
07,1,1.0,0.1,1.0,1.8,405.0
08,8,8.0,7.0,9.0,12.2,3342.0
09,8,5.0,2.9,8.0,10.7,2707.0
10,7,4.0,1.3,8.0,9.8,2501.0
11,1,1.0,0.0,1.0,2.1,503.0
12,1,1.0,0.0,1.0,1.7,526.0
