district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,44,28.0,1.2,45.0,64.5,12757.0
04,0,0.0,0.0,0.0,0.0,0.0
05,4,4.0,1.5,4.0,6.4,1724.0
06,8,7.0,1.4,10.0,14.5,3617.0
07,1,1.0,0.5,1.0,1.1,375.0
08,3,5.0,6.0,5.0,6.9,1344.0
09,11,4.0,1.2,12.0,8.3,2095.0
10,14,8.0,1.5,14.0,15.6,3938.0
11,1,1.0,0.0,1.0,1.1,454.0
12,6,6.0,2.0,6.0,13.2,2911.0
