district_id,buildings,usage_area,apartments,apartments_usage_area,estimated_costs
01,7,1.2,16.0,12.8,6758.0
None,11,2.8,18.0,14.6,31004.0
03,3,17.9,0.0,0.6,5795.0
None,9,-1.5,19.0,15.5,7408.0
05,3,-1.0,0.0,0.1,287.0
None,10,-1.5,10.0,9.2,3170.0
None,8,-3.2,11.0,8.6,3864.0
08,6,1.4,5.0,3.6,1006.0
None,3,0.3,1.0,1.2,761.0
None,5,14.8,0.0,0.6,17618.0
11,4,-0.5,5.0,4.1,3416.0
12,3,0.1,1.0,0.6,371.0
