district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,1,7.0,0.9,24.0,18.1,5856.0
02,1,3.0,1.1,4.0,4.3,2858.0
03,52,94.0,24.6,269.0,191.7,47110.0
04,0,0.0,0.0,0.0,0.0,0.0
05,7,18.0,3.7,47.0,35.4,6654.0
06,8,7.0,1.4,10.0,14.5,3617.0
07,1,1.0,0.5,1.0,1.1,375.0
08,4,6.0,8.4,8.0,9.3,1909.0
09,12,7.0,1.2,17.0,14.9,3236.0
10,16,79.0,38.4,214.0,87.3,18348.0
11,13,98.0,57.8,303.0,194.3,37886.0
12,6,6.0,2.0,6.0,13.2,2911.0
