district_name,measures,usage_area,apartments,living_area,estimated_costs
Mitte,10,87.1,8,10.8,34666
Friedrichshain-Kreuzberg,3,4.9,5,-3.4,1698
Pankow,8,-2.0,5,6.8,3871
Charlottenburg-Wilmersdorf,10,1.5,1,5.8,4925
Spandau,11,2.9,3,3.0,2661
Steglitz-Zehlendorf,7,7.7,-1,1.3,1187
Tempelhof-Schöneberg,4,0.4,7,7.2,3432
Neukölln,6,-5.4,13,9.3,3167
Treptow-Köpenick,13,-1.3,1,5.5,2836
Marzahn-Hellersdorf,8,0.1,–,2.7,547
Lichtenberg,5,-0.4,3,3.1,1017
Reinickendorf,5,1.7,9,9.0,2631
