id,measures,volume,usage_area,apartments,living_area,estimated_costs
01,–,–,–,–,–,–
02,–,–,–,–,–,–
03,11,8,5.3,11,15.2,4012
04,–,–,–,–,–,–
05,1,1,–,1,1.9,399
06,9,10,4.6,10,19.9,6806
07,22,15,9.7,23,30,7265
08,13,12,10.7,15,21.6,4642
09,5,3,0.6,5,6.1,1297
10,23,17,7.2,24,34.7,8641
11,2,1,0,2,1.1,278
,7,7,4.6,7,13.4,2806
