district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,4,3.0,1.8,4.0,4.8,1823.0
02,0,0.0,0.0,0.0,0.0,0.0
03,6,52.0,8.1,110.0,85.1,23800.0
04,2,4.0,1.1,3.0,6.3,5244.0
05,4,11.0,6.0,33.0,24.6,4865.0
06,6,8.0,2.6,17.0,14.5,4036.0
07,1,2.0,1.1,1.0,2.3,779.0
08,9,9.0,6.3,29.0,22.7,6649.0
09,29,137.0,21.2,806.0,296.1,86038.0
10,15,83.0,20.7,331.0,178.8,24967.0
11,8,5.0,0.4,8.0,10.7,3160.0
12,0,0.0,0.0,0.0,0.0,0.0
