district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,11,8.0,2.7,12.0,15.0,3770.0
04,0,0.0,0.0,0.0,0.0,0.0
05,18,15.0,8.4,20.0,26.3,6757.0
06,5,7.0,5.7,5.0,12.2,3790.0
07,12,10.0,5.4,14.0,19.7,4591.0
08,11,6.0,4.9,12.0,16.0,3842.0
09,22,17.0,4.7,26.0,35.0,8505.0
10,18,12.0,1.5,19.0,23.3,5188.0
11,3,3.0,2.0,5.0,4.6,1366.0
12,10,11.0,6.9,13.0,15.0,7055.0
