id,measures,volume,usage_area,apartments,living_area,estimated_costs
01,3,22,6.7,37,40.3,13998
02,–,–,–,–,–,–
03,13,26,5.2,42,42.9,10733
04,3,12,4.2,70,22.9,5572
05,9,23,8.6,63,50.8,11334
06,5,10,6.8,22,16.5,5152
07,4,27,11.3,87,54.4,12196
08,6,6,3.7,7,7.7,2348
09,17,20,8.5,37,40.5,8771
10,23,19,7.5,35,38.6,8846
11,4,5,0.9,21,10.2,2069
,20,62,27.2,181,113.3,25754
