id,measures,volume,usage_area,apartments,living_area,estimated_costs
01,2,13,11.1,22,25.3,7969
02,–,–,–,–,–,–
03,13,41,26.6,76,72,21160
04,7,31,7.5,89,69.1,19334
05,11,54,5.1,161,107.1,28265
06,4,7,4.5,9,11.9,3778
07,4,13,3.6,35,25.6,8428
08,4,34,–,164,60.9,15811
09,52,179,45.6,532,377.4,90247
10,11,9,1.8,13,20.4,5323
11,34,248,14.3,627,435.3,106415
,8,18,4.8,49,39.4,10367
