district_id,buildings,usage_area,apartments,apartments_usage_area,estimated_costs
01,6,9.7,9.0,8.5,35640.0
02,3,-1.7,7.0,4.0,1065.0
03,12,2.0,12.0,10.7,2812.0
04,8,3.6,2.0,5.2,9136.0
05,6,-1.5,8.0,8.1,2064.0
06,14,10.1,0.0,5.5,5722.0
07,16,35.1,7.0,21.3,19545.0
08,11,-6.9,24.0,23.9,9483.0
09,8,-1.6,8.0,5.3,3092.0
10,4,0.1,0.0,0.0,672.0
11,6,2.3,6.0,6.7,7089.0
12,10,1.1,3.0,4.7,2456.0
