district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,10,6.0,0.6,10.0,11.9,2337.0
04,0,0.0,0.0,0.0,0.0,0.0
05,4,4.0,2.5,7.0,7.5,1491.0
06,1,0.0,0.0,1.0,0.5,105.0
07,5,4.0,2.4,5.0,7.1,1539.0
08,2,1.0,0.0,2.0,2.8,619.0
09,32,20.0,7.4,34.0,40.1,5667.0
10,12,7.0,2.1,12.0,15.0,3379.0
11,5,4.0,0.5,6.0,8.7,1832.0
12,12,13.0,12.7,13.0,22.4,6456.0
