district_id,buildings,volume,usage_area,apartments,apartments_usage_area
01,1,9.0,11.4,0.0,0.0
02,0,0.0,0.0,0.0,0.0
03,4,49.0,99.1,0.0,0.0
04,0,0.0,0.0,0.0,0.0
05,0,0.0,0.0,0.0,0.0
06,0,0.0,0.0,0.0,0.0
07,1,7.0,18.9,0.0,0.0
08,0,0.0,0.0,0.0,0.0
09,2,32.0,50.6,0.0,0.0
10,1,22.0,27.5,0.0,0.0
11,2,6.0,10.2,0.0,0.0
12,0,0.0,0.0,0.0,0.0
