district_id,buildings,volume,usage_area,apartments,apartments_usage_area,estimated_costs
01,0,0.0,0.0,0.0,0.0,0.0
02,0,0.0,0.0,0.0,0.0,0.0
03,4,3.0,0.4,4.0,6.0,1329.0
04,1,1.0,0.0,2.0,2.5,833.0
05,1,1.0,0.0,1.0,1.5,351.0
06,3,6.0,3.2,3.0,7.3,2255.0
07,2,1.0,0.1,2.0,2.1,606.0
08,1,0.0,0.1,1.0,0.6,315.0
09,4,2.0,0.5,4.0,4.3,1365.0
10,6,5.0,2.2,9.0,8.3,2417.0
11,6,4.0,0.4,8.0,9.5,2232.0
12,3,3.0,1.2,3.0,5.3,1592.0
